"UNITID","LOCALE","LONGITUD","LATITUDE","EFFYALEV","EFFYLEV","LSTUDY","EFYTOTLT","EFYTOTLM","EFYTOTLW","EFYAIANT","EFYAIANM","EFYAIANW","EFYASIAT","EFYASIAM","EFYASIAW","EFYBKAAT","EFYBKAAM","EFYBKAAW","EFYHISPT","EFYHISPM","EFYHISPW","EFYNHPIT","EFYNHPIM","EFYNHPIW","EFYWHITT","EFYWHITM","EFYWHITW","EFY2MORT","EFY2MORM","EFY2MORW","EFYUNKNT","EFYUNKNM","EFYUNKNW","EFYNRALT","EFYNRALM","EFYNRALW","EFYGUUN","EFYGUAN","EFYGUTOT","EFYGUKN","EFFYDLEV","EFYDETOT","EFYDEEXC","EFYDESOM","EFYDENON","TUITION1","FEE1","HRCHG1","TUITION2","FEE2","HRCHG2","TUITION3","FEE3","HRCHG3","TUITION5","FEE5","HRCHG5","TUITION6","FEE6","HRCHG6","TUITION7","FEE7","HRCHG7","ISPROF1","ISPFEE1","OSPROF1","OSPFEE1","ISPROF2","ISPFEE2","OSPROF2","OSPFEE2","ISPROF3","ISPFEE3","OSPROF3","OSPFEE3","ISPROF4","ISPFEE4","OSPROF4","OSPFEE4","ISPROF5","ISPFEE5","OSPROF5","OSPFEE5","ISPROF6","ISPFEE6","OSPROF6","OSPFEE6","ISPROF7","ISPFEE7","OSPROF7","OSPFEE7","ISPROF8","ISPFEE8","OSPROF8","OSPFEE8","ISPROF9","ISPFEE9","OSPROF9","OSPFEE9","CHG1AT0","CHG1AF0","CHG1AY0","CHG1AT1","CHG1AF1","CHG1AY1","CHG1AT2","CHG1AF2","CHG1AY2","CHG1AT3","CHG1AF3","CHG1AY3","CHG1TGTD","CHG1FGTD","CHG2AT0","CHG2AF0","CHG2AY0","CHG2AT1","CHG2AF1","CHG2AY1","CHG2AT2","CHG2AF2","CHG2AY2","CHG2AT3","CHG2AF3","CHG2AY3","CHG2TGTD","CHG2FGTD","CHG3AT0","CHG3AF0","CHG3AY0","CHG3AT1","CHG3AF1","CHG3AY1","CHG3AT2","CHG3AF2","CHG3AY2","CHG3AT3","CHG3AF3","CHG3AY3","CHG3TGTD","CHG3FGTD","CHG4AY0","CHG4AY1","CHG4AY2","CHG4AY3","CHG5AY0","CHG5AY1","CHG5AY2","CHG5AY3","CHG6AY0","CHG6AY1","CHG6AY2","CHG6AY3","CHG7AY0","CHG7AY1","CHG7AY2","CHG7AY3","CHG8AY0","CHG8AY1","CHG8AY2","CHG8AY3","CHG9AY0","CHG9AY1","CHG9AY2","CHG9AY3"
101648,43,-87.322041,32.623734,2,2,1,329,240,89,3,1,2,10,5,5,71,52,19,23,20,3,2,0,2,198,142,56,17,16,1,5,4,1,0,0,0,0,0,0,329,6,987,0,471,516,"6000","3538","200","6000","3538","200","12000","3538","400",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6000","3418","9418","6000","3418","9418","6000","3218","9218","6000","3538","9538",".",".","6000","3418","9418","6000","3418","9418","6000","3218","9218","6000","3538","9538",".",".","12000","3418","15418","12000","3418","15418","12000","3218","15218","12000","3538","15538",".",".","1800","1800","1800","1800","4950","4950","4950","4950","2400","2400","2400","2170",".",".",".",".",".",".",".",".",".",".",".","."
101675,21,-86.908751,33.482442,2,2,1,1712,799,913,1,1,0,0,0,0,1618,736,882,16,4,12,0,0,0,54,47,7,1,0,1,22,11,11,0,0,0,0,0,0,1712,17,5136,774,609,3753,"11164","1550","470","11164","1550","470","11164","1550","470",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","11164","1300","12464","11164","1550","12714","11164","1300","12464","11164","1550","12714",".",".","11164","1300","12464","11164","1550","12714","11164","1300","12464","11164","1550","12714",".",".","11164","1300","12464","11164","1550","12714","11164","1300","12464","11164","1550","12714",".",".","250","250","250","250","7348","7348","7348","7348","2832","2832","2832","2832","10845","10845","10845","10845","2992","2992","2992","2992","2992","2992","2992","2992"
101693,41,-88.128934,30.793247,2,2,1,1784,654,1130,28,7,21,26,13,13,254,79,175,6,3,3,21,3,18,910,327,583,25,7,18,455,185,270,59,30,29,18,0,18,1766,29,5916,2337,1476,2103,"23860","1920","855","23860","1920","855","23860","1920","855","13405","630","550","13405","630","550","13405","630","550",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","22250","1610","23860","22700","1610","24310","23160","1695","24855","23860","2020","25880",".",".","22250","1610","23860","22700","1610","24310","23160","1695","24855","23860","2020","25880",".",".","22250","1610","23860","22700","1610","24310","23160","1695","24855","23860","2020","25880",".",".","1800","1800","1800","1800","9700","9886","10088","10676","4750","4750","4750","4750","9000","9000","9000","9000","4800","4800","4800","4800","4800","4800","4800","4800"
101709,21,-86.865099,33.10625,2,2,1,2385,850,1535,8,4,4,18,5,13,417,144,273,144,38,106,3,1,2,1569,546,1023,98,43,55,54,19,35,74,50,24,7,0,7,2378,29,8173,381,5401,2391,"12090","1620","403","12090","1620","403","25110","1620","837","10512","1404","438","10512","1404","438","25128","1404","1047",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","12090","1618","13708","12090","1620","13710","12090","1620","13710","12090","1620","13710",".",".","12090","1618","13708","12090","1620","13710","12090","1620","13710","12090","1620","13710",".",".","25110","1618","26728","25110","1620","26730","25110","1620","26730","25110","1620","26730",".",".","1020","1020","1020","1020","9810","9810","9936","10135","3180","3180","3180","3180","9810","9810","9810","10135","3180","5984","3180","3180","3380","6085","3380","3440"
101736,13,-87.678089,34.739788,2,2,1,4475,1893,2582,38,18,20,34,13,21,421,142,279,446,217,229,4,2,2,3322,1417,1905,171,66,105,14,7,7,25,11,14,0,0,0,4475,17,13425,2595,4518,6312,"3750","1261","125","3750","1261","125","7500","1261","250",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3930","841","4771","3990","841","4831","3690","1141","4831","3750","1261","5011",".",".","3930","841","4771","3990","841","4831","3690","1141","4831","3750","1261","5011",".",".","7860","841","8701","7980","841","8821","7380","1141","8521","7500","1261","8761",".",".","2000","1600","1600","1600",".",".",".",".",".",".",".",".","5500","5625","5500","5500","4370","2460","4370","4370","5826","2310","3060","3060"
101879,13,-87.680407,34.80731,2,2,1,7283,2709,4574,43,17,26,193,70,123,773,317,456,324,132,192,4,0,4,5234,1847,3387,276,91,185,116,58,58,320,177,143,9,0,9,7274,29,28573,11647,13303,3623,"10200","1020","340","10200","1020","340","20400","1020","680","6600","540","370","6600","540","370","13320","540","740",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9600","1020","10620","9600","1020","10620","9600","1020","10620","10200","1020","11220",".",".","9600","1020","10620","9600","1020","10620","9600","1020","10620","10200","1020","11220",".",".","19200","1020","20220","19200","1020","20220","19200","1020","20220","20400","1020","21420",".",".","1500","1500","1500","1500","7830","7966","7966","7730","2800","2800","2800","2800","7830","7966","7966","7730","2800","2800","2800","2800","2800","2800","2800","2800"
101897,42,-85.911664,34.545471,2,2,1,3350,1150,2200,67,18,49,24,11,13,72,25,47,505,162,343,1,0,1,2374,824,1550,203,76,127,81,23,58,23,11,12,0,0,0,3350,17,10050,3036,5160,1854,"3750","1170","125","3750","1170","125","7500","1170","250",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3930","870","4800","3990","870","4860","3690","1170","4860","3750","1170","4920",".",".","3930","870","4800","3990","870","4860","3690","1170","4860","3750","1170","4920",".",".","7860","870","8730","7980","870","8850","7380","1170","8550","7500","1170","8670",".",".","2400","2400","2400","2400",".",".",".",".",".",".",".",".","3500","3500","8500","8500","1000","1000","1000","3300","2000","2000","2400","3300"
101912,12,-86.652705,34.756344,2,2,1,1551,675,876,2,1,1,1,0,1,1216,519,697,125,68,57,1,1,0,5,2,3,39,13,26,30,15,15,132,56,76,1,0,1,1550,29,4829,573,192,4064,"18974","1066","767","18974","1066","767","18974","1066","767","13680","836","570","13680","836","570","13680","836","570",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","18974","1016","19990","18974","1016","19990","18974","1016","19990","18974","1066","20040",".",".","18974","1016","19990","18974","1016","19990","18974","1016","19990","18974","1066","20040",".",".","18974","1016","19990","18974","1016","19990","18974","1016","19990","18974","1066","20040",".",".","1500","1200","1200","1200","9374","9374","9374","9384","6900","6800","8000","8000","9374","10820","12840","12840","6900","7752","7170","8370","6900","6800","6800","8000"
101994,41,-86.964797,31.460265,2,2,1,501,178,323,3,2,1,3,2,1,322,66,256,5,2,3,1,0,1,156,99,57,9,7,2,0,0,0,2,0,2,0,0,0,501,17,1503,54,819,630,"3750","1200","125","3750","1200","125","7500","1200","250",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3930","930","4860","3990","930","4920","5535","1800","7335","3750","1200","4950",".",".","3930","930","4860","3990","930","4920","5535","1800","7335","3750","1200","4950",".",".","7860","930","8790","7980","930","8910","11070","1800","12870","7500","1200","8700",".",".","1125","1125","1125","1125",".",".",".",".",".",".",".",".","5000","5000","5000","5000","1500","1500","1500","1500","1500","1500","1500","1500"
102030,12,-88.056982,30.693972,2,2,1,3880,1373,2507,28,14,14,60,23,37,2362,746,1616,103,45,58,5,3,2,1029,437,592,144,46,98,94,35,59,55,24,31,4,0,4,3876,17,11640,1953,3888,5799,"3750","1170","125","3750","1170","125","7500","1170","250",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3930","870","4800","3990","870","4860","3690","1170","4860","3750","1170","4920",".",".","3930","870","4800","3990","870","4860","3690","1170","4860","3750","1170","4920",".",".","7860","870","8730","7980","870","8850","7380","1170","8550","7500","1170","8670",".",".","1500","2000","2000","2000",".",".",".",".",".",".",".",".","3000","4000","6150","6150","3500","2700","3000","3000","3500","2700","2700","2700"
102049,21,-86.791799,33.464128,2,2,1,3722,1265,2457,4,2,2,44,7,37,230,129,101,150,42,108,2,0,2,3145,1026,2119,87,28,59,18,12,6,42,19,23,0,0,0,3722,29,16002,128,6145,9729,"35750","975","1196","35750","975","1196","35750","975","1196","21265","656","924","21265","656","924","21265","656","924",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","34900","1756","34900","1756",".",".",".",".",".",".",".",".","43662","656","43662","656","32000","850","32850","33248","950","34198","34410","950","35360","35750","975","36725",".",".","32000","850","32850","33248","950","34198","34410","950","35360","35750","975","36725",".",".","32000","850","32850","33248","950","34198","34410","950","35360","35750","975","36725",".",".","1000","1000","1000","1000","10980","11260","11260","11264","4804","4856","4894","4945","10800","11250","11250","13950","5350","5452","5490","5525","5250","5302","5340","5475"
102058,32,-87.032392,32.420387,2,2,1,31,22,9,0,0,0,0,0,0,31,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,119,0,119,0,"4800","0","200","4800","0","200","4800","0","200","4800","0","200","4800","0","200","4800","0","200",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4800","0","4800",".",".",".",".",".",".",".",".",".",".",".","4800","0","4800",".",".",".",".",".",".",".",".",".",".",".","4800","0","4800",".",".",".",".",".","800",".",".",".",".",".",".",".",".",".",".",".","6000",".",".",".","2400",".",".",".","2500"
102067,13,-87.56148,33.120531,2,2,1,7024,2730,4294,21,12,9,60,26,34,2617,747,1870,235,88,147,4,2,2,3827,1737,2090,166,58,108,26,10,16,68,50,18,0,0,0,7024,17,21072,9705,6894,4473,"3750","1230","125","3750","1230","125","7500","1230","250",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3930","611","4541","3990","570","4560","3690","897","4587","3750","1230","4980",".",".","3930","611","4541","3990","570","4560","3690","897","4587","3750","1230","4980",".",".","7860","611","8471","7980","570","8550","7380","897","8277","7500","1230","8730",".",".","2000","2000","2000","3000",".",".",".",".",".",".",".",".","9000","9000","9000","9000","4050","4050","4050","4050","3320","3320","3320","3320"
102076,32,-86.169897,34.201495,2,2,1,4992,1982,3010,18,5,13,38,15,23,377,120,257,460,160,300,5,0,5,3904,1613,2291,142,48,94,34,16,18,14,5,9,1,0,1,4991,17,14976,11007,2997,972,"4000","1408","125","4000","1408","125","8000","1408","294",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3930","1020","4950","4256","1088","5344","3936","1408","5344","4000","1408","5408",".",".","3930","1020","4950","4256","1088","5344","3936","1408","5344","4000","1408","5408",".",".","7860","1020","8880","8512","1088","9600","7872","1408","9280","8000","1408","9408",".",".","2250","2735","2735","2250","3611","4675","4675","4675","3042","3939","3939","3939","5850","7575","7575","7575","3042","3939","3939","3939","3042","3939","3939","3939"
102094,12,-88.178711,30.696033,2,2,1,9912,3859,6053,60,22,38,376,176,200,2298,803,1495,459,176,283,12,4,8,5897,2381,3516,406,134,272,271,101,170,133,62,71,7,0,7,9905,29,42114,11656,19091,11367,"8616","500","359","8616","500","359","17232","500","718","8424","200","468","8424","200","468","16848","200","936",".",".",".",".",".",".",".",".","33211","663","66422","663",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7896","500","8396","7896","500","8396","8256","500","8756","8616","500","9116",".",".","7896","500","8396","7896","500","8396","8256","500","8756","8616","500","9116",".",".","15792","500","16292","15792","500","16292","16512","500","17012","17232","500","17732",".",".","1300","1200","1300","1300","9178","9020","9866","8510","4916","5370","4762","4779","9178","9020","9866","10010","4916","5370","4762","4779","4916","5370","4762","4779"
102234,12,-88.138199,30.694751,2,2,1,1109,475,634,7,4,3,20,8,12,156,55,101,95,35,60,1,0,1,699,300,399,21,8,13,48,18,30,62,47,15,0,0,0,1109,29,3743,638,2463,642,"21732","0","756","21732","0","756","21732","0","756","7329","0","407","7329","0","407","7329","0","407",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","38190","2458","40648","39336","2532","41868","21100","0","21100","21732","0","21732",".",".","38190","2458","40648","39336","2532","41868","21100","0","21100","21732","0","21732",".",".","38190","2458","40648","39336","2532","41868","21100","0","21100","21732","0","21732",".",".","1500","1750","1750","1750","13652","14062","11440","11784","3262","2863","2714","3606","16474","17552","15888","14638","3992","3496","2788","3720","3992","3496","3162","4020"
102270,13,-87.585278,33.200006,2,2,1,864,368,496,5,3,2,1,0,1,802,343,459,5,3,2,0,0,0,51,19,32,0,0,0,0,0,0,0,0,0,0,0,0,864,17,2592,273,1089,1230,"9548","1844","398","9548","1844","398","9548","1844","398",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9548","1744","11292","9548","1744","11292","9548","1844","11392","9548","1844","11392",".",".","9548","1744","11292","9548","1744","11292","9548","1844","11392","9548","1844","11392",".",".","9548","1744","11292","9548","1744","11292","9548","1844","11392","9548","1844","11392",".",".","2034","1000","1000","2034","10194","10054","10420","10054","4572","3300","3300","4572","10194","10054","10420","10054","4572","3300","3300","4572","4572","3300","3300","4572"
102298,32,-86.112704,33.433472,2,2,1,1342,659,683,7,3,4,1,0,1,1061,504,557,69,39,30,5,2,3,49,27,22,26,9,17,22,12,10,102,63,39,0,0,0,1342,18,4162,1277,2363,522,"12130","1756","505","12130","1756","505","12130","1756","505","16000","650","650","16000","650","650","16000","650","650",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","12130","1716","13846","12130","1736","13866","12130","1736","13866","12130","1736","13866",".",".","12130","1716","13846","12130","1736","13866","12130","1736","13866","12130","1736","13866",".",".","12130","1716","13846","12130","1736","13866","12130","1736","13866","12130","1736","13866",".",".","1570","1200","1200","1200","6704","6704","6704","8934","2100","2100","2100","3700","3200","3200","3200","3200","2100","2100","2100","3700","2100","2100","2100","3700"
102313,12,-86.343057,32.350109,2,2,1,2549,938,1611,9,2,7,23,12,11,1919,628,1291,81,38,43,3,2,1,436,230,206,48,15,33,23,7,16,7,4,3,0,0,0,2549,17,7647,2265,3528,1854,"3750","1080","125","3750","1080","125","7500","1080","250",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3930","780","4710","3990","780","4770","3690","1080","4770","3750","1080","4830",".",".","3930","780","4710","3990","780","4770","3690","1080","4770","3750","1080","4830",".",".","7860","780","8640","7980","780","8760","7380","1080","8460","7500","1080","8580",".",".","1800","2000","2000","2000",".",".",".",".",".",".",".",".","4950","4950","4950","4950","4000","4000","4000","4000","4000","4000","4000","4000"
102368,33,-85.95802,31.799583,2,2,1,13713,4948,8765,40,17,23,97,39,58,4479,1379,3100,643,251,392,18,12,6,7063,2688,4375,585,204,381,479,211,268,309,147,162,0,0,0,13713,29,51277,27081,12724,11472,"9312","0","388","9312","0","388","18624","0","776","8550","0","475","8550","0","475","17100","0","950",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7800","1108","8908","7800","1108","8908","9312","0","9312","9312","0","9312",".",".","7800","1108","8908","7800","1108","8908","9312","0","9312","9312","0","9312",".",".","15600","1108","16708","15600","1108","16708","18624","0","18624","18624","0","18624",".",".","1300","1300","1300","1300","6804","6904","7599","7599","4766","4766","4766","4766","7586","7586","10342","10342","6766","6766","4766","4766","6766","6766","4766","4766"
